Title,Studio,Domestic_Gross,Foreign_Gross,Year,Runtime_Minutes,Main_Genres,Average_Rating,Num_Votes,Total_gross
Salmon Fishing in the Yemen,CBS,9000000.0,25500000.0,2012,107.0,Comedy,6.8,58864,34500000.0
The Perks of Being a Wallflower,LG/S,17700000.0,15600000.0,2012,103.0,Drama,8.0,422671,33300000.0
Haywire,Rela.,18900000.0,14400000.0,2012,93.0,Action,5.8,78681,33300000.0
Katy Perry: Part of Me,Par.,25300000.0,7400000.0,2012,93.0,Documentary,5.9,13034,32700000.0
Lockout,FD,14300000.0,17900000.0,2012,95.0,Action,6.1,89554,32200000.0
Joyful Noise,WB,30900000.0,226000.0,2012,118.0,Comedy,5.8,7575,31126000.0
Premium Rush,Sony,20300000.0,10800000.0,2012,91.0,Action,6.5,105279,31100000.0
The Raven,Rela.,16000000.0,13600000.0,2012,110.0,Crime,6.4,79578,29600000.0
Rowdy Rathore,UTV,777000.0,28600000.0,2012,140.0,Action,5.9,18953,29377000.0
Bol Bachchan,FIP,1200000.0,27600000.0,2012,155.0,Action,5.5,7359,28800000.0
The Master,Wein.,16399999.0,11900000.0,2012,138.0,Drama,7.1,131365,28299999.0
The Master,Wein.,16399999.0,11900000.0,2012,86.0,Action,4.8,54,28299999.0
Rust and Bone,SPC,2100000.0,23700000.0,2012,120.0,Drama,7.5,58887,25800000.0
Big Miracle,Uni.,20200000.0,4600000.0,2012,107.0,Biography,6.5,17585,24800000.0
Hitchcock,FoxS,6000000.0,17600000.0,2012,98.0,Biography,6.8,68315,23600000.0
A Thousand Words,P/DW,18500000.0,3600000.0,2012,91.0,Comedy,5.9,36387,22100000.0
Wanderlust,Uni.,17500000.0,4200000.0,2012,98.0,Comedy,5.6,69081,21700000.0
Beasts of the Southern Wild,FoxS,12800000.0,8300000.0,2012,93.0,Adventure,7.3,77440,21100000.0
Polisse,IFC,211000.0,20200000.0,2012,127.0,Crime,7.3,12506,20411000.0
Amour,SPC,6700000.0,13100000.0,2012,127.0,Drama,7.9,84960,19800000.0
The Man with the Iron Fists,Uni.,15600000.0,4099999.0,2012,95.0,Action,5.4,58185,19699999.0
Seven Psychopaths,CBS,15000000.0,4400000.0,2012,110.0,Comedy,7.2,223493,19400000.0
Gone,LG/S,11700000.0,6400000.0,2012,85.0,Documentary,6.5,104,18100000.0
Gone,LG/S,11700000.0,6400000.0,2012,95.0,Thriller,5.1,563,18100000.0
Gone,LG/S,11700000.0,6400000.0,2012,94.0,Action,5.9,39482,18100000.0
Gone,LG/S,11700000.0,6400000.0,2012,50.0,Drama,6.6,7,18100000.0
Norwegian Wood,RF,13000.0,17600000.0,2012,133.0,Drama,6.4,10226,17613000.0
The Cold Light of Day,LG/S,3800000.0,13100000.0,2012,93.0,Action,4.9,33039,16900000.0
We Have a Pope,IFC,548000.0,15600000.0,2012,102.0,Comedy,6.7,12273,16148000.0
Headhunters,Magn.,1200000.0,14500000.0,2012,96.0,Action,7.6,91246,15700000.0
Hit and Run,ORF,13700000.0,704000.0,2012,100.0,Action,6.1,32414,14404000.0
The Words,CBS,11500000.0,1700000.0,2012,102.0,Drama,7.1,70308,13200000.0
Silent House,ORF,12800000.0,347000.0,2012,86.0,Drama,5.3,20831,13147000.0
Friends with Kids,RAtt.,7300000.0,5800000.0,2012,107.0,Comedy,6.1,39339,13100000.0
The Well-Digger's Daughter,KL,386000.0,12200000.0,2012,107.0,Drama,7.0,3459,12586000.0
Klown,Drft.,68800.0,12400000.0,2012,93.0,Comedy,7.2,9372,12468800.0
Seeking Justice,Anch.,412000.0,11900000.0,2012,105.0,Action,6.2,42846,12312000.0
Bachelorette,RTWC,448000.0,11500000.0,2012,87.0,Comedy,5.3,43131,11948000.0
This Must Be the Place,Wein.,144000.0,11600000.0,2012,118.0,Comedy,6.7,30457,11744000.0
Fun Size,Par.,9400000.0,2000000.0,2012,86.0,Adventure,5.4,12926,11400000.0
Delicacy,Cohen,499000.0,9200000.0,2012,108.0,Comedy,6.6,11886,9699000.0
Seeking a Friend for the End of the World,Focus,7100000.0,2600000.0,2012,101.0,Adventure,6.7,102047,9700000.0
The Apparition,WB,4900000.0,4700000.0,2012,83.0,Horror,4.1,18112,9600000.0
The Apparition,WB,4900000.0,4700000.0,2012,144.0,Drama,6.4,873,9600000.0
Hysteria,SPC,1800000.0,7700000.0,2012,100.0,Comedy,6.7,29014,9500000.0
Hysteria,SPC,1800000.0,7700000.0,2012,81.0,Drama,7.4,18,9500000.0
The Sessions,FoxS,6000000.0,3100000.0,2012,95.0,Biography,7.2,39731,9100000.0
Ruby Sparks,FoxS,2500000.0,6600000.0,2012,104.0,Comedy,7.2,90963,9100000.0
Hyde Park on Hudson,Focus,6400000.0,2500000.0,2012,94.0,Biography,5.9,10726,8900000.0
On the Road,IFC,744000.0,8000000.0,2012,124.0,Adventure,6.1,37886,8744000.0
On the Road,IFC,744000.0,8000000.0,2012,89.0,Drama,6.0,6,8744000.0
On the Road,IFC,744000.0,8000000.0,2012,121.0,Drama,5.7,127,8744000.0
Piranha 3DD,W/Dim.,377000.0,8100000.0,2012,83.0,Comedy,3.7,37088,8477000.0
Bel Ami,Magn.,120000.0,8199999.0,2012,102.0,Drama,5.4,17055,8319999.0
Iron Sky,EOne,122000.0,8000000.0,2012,93.0,Action,5.9,87609,8122000.0
Heroine,UTV,599000.0,7400000.0,2012,149.0,Drama,5.1,3685,7999000.0
Heroine,UTV,599000.0,7400000.0,2012,87.0,Comedy,6.0,10,7999000.0
A Royal Affair,Magn.,1500000.0,6000000.0,2012,137.0,Biography,7.6,40993,7500000.0
All Together,KL,43200.0,7200000.0,2012,96.0,Comedy,6.7,2663,7243200.0
My Worst Nightmare,Strand,22000.0,7100000.0,2012,103.0,Comedy,6.0,2530,7122000.0
Goon,Magn.,4200000.0,2300000.0,2012,92.0,Comedy,6.8,79786,6500000.0
Cosmopolis,EOne,764000.0,5300000.0,2012,109.0,Drama,5.0,41897,6064000.0
Chasing Mavericks,Fox,6000000.0,600.0,2012,116.0,Biography,7.2,28994,6000600.0
Declaration of War,IFC,59100.0,5800000.0,2012,100.0,Drama,7.0,4743,5859100.0
Albert Nobbs,RAtt.,3000000.0,2600000.0,2012,113.0,Drama,6.7,22213,5600000.0
In Darkness,SPC,1000000.0,4500000.0,2012,145.0,Drama,7.3,9328,5500000.0
In Darkness,SPC,1000000.0,4500000.0,2012,100.0,Mystery,5.8,9625,5500000.0
Girl in Progress,LGF,2600000.0,2000000.0,2012,93.0,Comedy,5.6,6199,4600000.0
"Jeff, Who Lives at Home",ParV,4300000.0,148000.0,2012,83.0,Comedy,6.5,60070,4448000.0
Barbara,AF,1000000.0,3100000.0,2012,105.0,Drama,7.2,11292,4100000.0
Barbara,AF,1000000.0,3100000.0,2012,98.0,Biography,6.1,829,4100000.0
The Lady,Cohen,355000.0,3400000.0,2012,132.0,Biography,7.1,9726,3755000.0
Branded,RAtt.,354000.0,3400000.0,2012,106.0,Drama,4.7,8480,3754000.0
Branded,RAtt.,354000.0,3400000.0,2012,73.0,Drama,3.4,37,3754000.0
The Rabbi's Cat,GK,23400.0,3700000.0,2012,100.0,Animation,7.2,2931,3723400.0
Killer Joe,LD,2000000.0,1700000.0,2012,102.0,Crime,6.7,67842,3700000.0
Hara-Kiri: Death of a Samurai,Trib.,75700.0,3400000.0,2012,128.0,Drama,7.4,6636,3475700.0
Intruders,MNE,69100.0,2900000.0,2012,100.0,Fantasy,5.4,19381,2969100.0
Intruders,MNE,69100.0,2900000.0,2012,99.0,Comedy,6.6,247,2969100.0
Intruders,MNE,69100.0,2900000.0,2012,90.0,Crime,4.8,15,2969100.0
Intruders,MNE,69100.0,2900000.0,2012,90.0,Drama,5.7,10374,2969100.0
A Simple Life,CL,192000.0,2600000.0,2012,118.0,Drama,7.6,4824,2792000.0
Chico & Rita,GK,351000.0,1900000.0,2012,94.0,Animation,7.2,7992,2251000.0
The Imposter,IM,898000.0,1100000.0,2012,99.0,Biography,7.5,42193,1998000.0
The Day I Saw Your Heart,FM,3500.0,2000000.0,2012,98.0,Comedy,6.6,1419,2003500.0
Tales of the Night,GK,11000.0,1700000.0,2012,84.0,Animation,6.9,1241,1711000.0
360,Magn.,100000.0,1600000.0,2012,110.0,Drama,6.2,15096,1700000.0
2 Days in New York,Magn.,633000.0,1000000.0,2012,96.0,Comedy,6.0,13318,1633000.0
Lay the Favorite,RTWC,21000.0,1600000.0,2012,94.0,Comedy,4.8,10555,1621000.0
Soldiers of Fortune,RAtt.,38900.0,1500000.0,2012,94.0,Action,4.3,6765,1538900.0
I Wish,Magn.,146000.0,1400000.0,2012,128.0,Drama,7.4,5267,1546000.0
I Wish,Magn.,146000.0,1400000.0,2012,81.0,Fantasy,8.2,12,1546000.0
The Salt of Life,Zeit.,317000.0,1200000.0,2012,90.0,Comedy,6.3,1593,1517000.0
Chicken with Plums,SPC,254000.0,1200000.0,2012,93.0,Comedy,7.0,8310,1454000.0
The Paperboy,MNE,693000.0,661000.0,2012,107.0,Crime,5.8,33940,1354000.0
Unforgivable,Strand,154000.0,1200000.0,2012,111.0,Drama,5.8,692,1354000.0
A Little Bit of Heaven,MNE,15400.0,1300000.0,2012,106.0,Comedy,6.3,26441,1315400.0
Meerkats,NGE,778000.0,482000.0,2012,40.0,Documentary,7.4,7,1260000.0
Once Upon a Time in Anatolia,CGld,152000.0,1000000.0,2012,157.0,Crime,7.9,34691,1152000.0
Coriolanus,Wein.,757000.0,315000.0,2012,123.0,Drama,6.1,29654,1072000.0
Coriolanus,Wein.,757000.0,315000.0,2012,192.0,Drama,8.7,1347,1072000.0
Elles,KL,158000.0,754000.0,2012,99.0,Drama,5.6,5889,912000.0
W.E.,Wein.,583000.0,285000.0,2012,119.0,Drama,6.3,11314,868000.0
Breathing,KL,4600.0,803000.0,2012,94.0,Drama,7.0,2619,807600.0
Free Men,FM,53800.0,564000.0,2012,99.0,Drama,6.6,1226,617800.0
Apartment 143,Magn.,400.0,426000.0,2012,80.0,Horror,5.1,10575,426400.0
Universal Soldier: Day of Reckoning,Magn.,5500.0,364000.0,2012,114.0,Action,5.1,18206,369500.0
17 Girls,Strand,15100.0,186000.0,2012,86.0,Drama,6.0,2980,201100.0
Butter,RTWC,105000.0,70700.0,2012,90.0,Comedy,6.2,19447,175700.0
Kill List,IFC,29100.0,143000.0,2012,95.0,Crime,6.4,32807,172100.0
Wagner & Me,FRun,37700.0,41000.0,2012,89.0,Biography,7.0,283,78700.0
Attenberg,Strand,24000.0,45900.0,2012,97.0,Drama,6.2,5462,69900.0
North Sea Texas,Strand,28300.0,16700.0,2012,98.0,Drama,7.2,7476,45000.0
Cirkus Columbia,Strand,3500.0,9500.0,2012,113.0,Comedy,7.3,2336,13000.0
Frozen,BV,400700000.0,875700000.0,2013,93.0,Adventure,6.2,62311,1276400000.0
Frozen,BV,400700000.0,875700000.0,2013,92.0,Fantasy,5.4,75,1276400000.0
Frozen,BV,400700000.0,875700000.0,2013,102.0,Adventure,7.5,516998,1276400000.0
Iron Man 3,BV,409000000.0,805800000.0,2013,130.0,Action,7.2,692794,1214800000.0
Despicable Me 2,Uni.,368100000.0,602700000.0,2013,98.0,Adventure,7.4,344230,970800000.0
The Hobbit: The Desolation of Smaug,WB (NL),258399999.0,700000000.0,2013,161.0,Adventure,7.8,565563,958399999.0
The Hunger Games: Catching Fire,LGF,424700000.0,440300000.0,2013,146.0,Action,7.5,575455,865000000.0
Fast & Furious 6,Uni.,238700000.0,550000000.0,2013,130.0,Action,7.1,346747,788700000.0
Monsters University,BV,268500000.0,475700000.0,2013,104.0,Adventure,7.3,291887,744200000.0
Gravity,WB,274100000.0,449100000.0,2013,91.0,Drama,7.7,710018,723200000.0
Man of Steel,WB,291000000.0,377000000.0,2013,143.0,Action,7.1,647288,668000000.0
Thor: The Dark World,BV,206400000.0,438200000.0,2013,112.0,Action,6.9,540996,644600000.0
The Croods,Fox,187200000.0,400000000.0,2013,98.0,Action,7.2,176699,587200000.0
World War Z,Par.,202400000.0,337600000.0,2013,116.0,Action,7.0,553751,540000000.0
Star Trek Into Darkness,Par.,228800000.0,238600000.0,2013,132.0,Action,7.7,445535,467400000.0
The Wolverine,Fox,132600000.0,282300000.0,2013,126.0,Action,6.7,401286,414900000.0
Pacific Rim,WB,101800000.0,309200000.0,2013,131.0,Action,6.9,443667,411000000.0
The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013,180.0,Biography,8.2,1035358,392000000.0
G.I. Joe: Retaliation,Par.,122500000.0,253200000.0,2013,110.0,Action,5.8,165536,375700000.0
The Hangover Part III,WB,112200000.0,249800000.0,2013,100.0,Adventure,5.8,270695,362000000.0
Now You See Me,LG/S,117700000.0,234000000.0,2013,115.0,Crime,7.3,553156,351700000.0
Now You See Me,LG/S,117700000.0,234000000.0,2013,98.0,Drama,7.0,237,351700000.0
The Smurfs 2,Sony,71000000.0,276500000.0,2013,105.0,Adventure,5.4,34229,347500000.0
The Conjuring,WB (NL),137400000.0,182100000.0,2013,112.0,Horror,7.5,397233,319500000.0
A Good Day to Die Hard,Fox,67300000.0,237300000.0,2013,98.0,Action,5.3,188383,304600000.0
Oblivion,Uni.,89100000.0,197100000.0,2013,124.0,Action,7.0,453966,286200000.0
Oblivion,Uni.,89100000.0,197100000.0,2013,116.0,Thriller,8.0,8,286200000.0
Elysium,TriS,93100000.0,193100000.0,2013,109.0,Action,6.6,395572,286200000.0
Turbo,Fox,83000000.0,199500000.0,2013,96.0,Adventure,6.4,74639,282500000.0
Cloudy with a Chance of Meatballs 2,Sony,119800000.0,154500000.0,2013,95.0,Adventure,6.4,81010,274300000.0
We're the Millers,WB (NL),150400000.0,119600000.0,2013,110.0,Comedy,7.0,371759,270000000.0
Epic,Fox,107500000.0,160900000.0,2013,102.0,Adventure,6.7,95318,268400000.0
The Lone Ranger,BV,89300000.0,171200000.0,2013,150.0,Action,6.4,208827,260500000.0
American Hustle,Sony,150100000.0,101100000.0,2013,138.0,Crime,7.2,418221,251200000.0
Grown Ups 2,Sony,133699999.0,113300000.0,2013,101.0,Comedy,5.4,128500,246999999.0
After Earth,Sony,60500000.0,183300000.0,2013,100.0,Action,4.8,181687,243800000.0
Planes,BV,90300000.0,149000000.0,2013,91.0,Adventure,5.7,39870,239300000.0
The Heat,Fox,159600000.0,70300000.0,2013,117.0,Action,6.6,153501,229900000.0
Captain Phillips,Sony,107100000.0,111700000.0,2013,134.0,Biography,7.8,387402,218800000.0
White House Down,Sony,73100000.0,132300000.0,2013,131.0,Action,6.4,191791,205400000.0
Percy Jackson: Sea of Monsters,Fox,68600000.0,131300000.0,2013,106.0,Adventure,5.8,102313,199900000.0
Lost in Thailand,WAMCR,57400.0,197700000.0,2013,105.0,Adventure,6.3,2623,197757400.0
Jack the Giant Slayer,WB (NL),65200000.0,132500000.0,2013,114.0,Adventure,6.3,123127,197700000.0
The Secret Life of Walter Mitty,Fox,58200000.0,129900000.0,2013,114.0,Adventure,7.3,275300,188100000.0
12 Years a Slave,FoxS,56700000.0,131100000.0,2013,134.0,Biography,8.1,577301,187800000.0
Lee Daniels' The Butler,Wein.,116600000.0,60000000.0,2013,132.0,Biography,7.2,102468,176600000.0
Identity Thief,Uni.,134500000.0,39500000.0,2013,111.0,Adventure,5.7,115624,174000000.0
Anchorman 2: The Legend Continues,Par.,125200000.0,46300000.0,2013,119.0,Comedy,6.3,156116,171500000.0
Olympus Has Fallen,FD,98900000.0,71300000.0,2013,119.0,Action,6.5,235443,170200000.0
Lone Survivor,Uni.,125100000.0,29700000.0,2013,121.0,Action,7.5,246641,154800000.0
47 Ronin,Uni.,38400000.0,113400000.0,2013,128.0,Action,6.3,135754,151800000.0
Mama,Uni.,71600000.0,74800000.0,2013,50.0,Drama,4.5,6,146400000.0
Mama,Uni.,71600000.0,74800000.0,2013,71.0,Drama,6.8,24,146400000.0
Mama,Uni.,71600000.0,74800000.0,2013,100.0,Horror,6.2,158487,146400000.0
Mama,Uni.,71600000.0,74800000.0,2013,110.0,Drama,6.6,18,146400000.0
Mama,Uni.,71600000.0,74800000.0,2013,90.0,Drama,6.7,25,146400000.0
Escape Plan,LG/S,25100000.0,112200000.0,2013,115.0,Action,6.7,211587,137300000.0
Last Vegas,CBS,63900000.0,70500000.0,2013,105.0,Comedy,6.6,121409,134400000.0
2 Guns,Uni.,75600000.0,56300000.0,2013,109.0,Action,6.7,182025,131900000.0
Ender's Game,LG/S,61700000.0,63800000.0,2013,114.0,Action,6.6,211722,125500000.0
Prisoners,WB,61000000.0,61100000.0,2013,153.0,Crime,8.1,526273,122100000.0
Saving Mr. Banks,BV,83300000.0,34600000.0,2013,125.0,Biography,7.5,140678,117900000.0
Warm Bodies,LG/S,66400000.0,50600000.0,2013,98.0,Comedy,6.9,208709,117000000.0
Personal Tailor,CL,376000.0,115800000.0,2013,118.0,Comedy,5.2,1008,116176000.0
Free Birds,Rela.,55800000.0,54600000.0,2013,91.0,Adventure,5.9,20934,110400000.0
Gangster Squad,WB,46000000.0,59200000.0,2013,113.0,Action,6.7,195560,105200000.0
Philomena,Wein.,37700000.0,62400000.0,2013,98.0,Biography,7.6,88704,100100000.0
Instructions Not Included,LGF,44500000.0,54600000.0,2013,115.0,Comedy,7.6,26866,99100000.0
Instructions Not Included,LGF,44500000.0,54600000.0,2013,52.0,Comedy,8.0,13,99100000.0
Riddick,Uni.,42000000.0,56300000.0,2013,119.0,Action,6.4,144821,98300000.0
Safe Haven,Rela.,71300000.0,26200000.0,2013,115.0,Drama,6.7,97055,97500000.0
Blue Jasmine,SPC,33400000.0,64099999.0,2013,98.0,Drama,7.3,179453,97499999.0
The Mortal Instruments: City of Bones,SGem,31200000.0,64200000.0,2013,130.0,Action,5.9,121936,95400000.0
The Internship,Fox,44700000.0,48800000.0,2013,119.0,Comedy,6.3,179817,93500000.0
The Purge,Uni.,64500000.0,24900000.0,2013,85.0,Horror,5.7,183549,89400000.0
Dhoom 3,Yash,8000000.0,80000000.0,2013,172.0,Action,5.4,40466,88000000.0
About Time,Uni.,15300000.0,71800000.0,2013,123.0,Comedy,7.8,263136,87100000.0
Scary Movie 5,W/Dim.,32000000.0,46400000.0,2013,86.0,Comedy,3.5,60139,78400000.0
R.I.P.D.,Uni.,33600000.0,44700000.0,2013,96.0,Action,5.6,109078,78300000.0
Tiny Times,CL,23500.0,77700000.0,2013,116.0,Drama,3.0,2028,77723500.0
The Book Thief,Fox,21500000.0,55100000.0,2013,131.0,Drama,7.6,119023,76600000.0
August: Osage County,Wein.,37700000.0,36500000.0,2013,121.0,Comedy,7.2,79383,74200000.0
The Best Man Holiday,Uni.,70500000.0,2300000.0,2013,123.0,Comedy,6.7,13967,72800000.0
Young Detective Dee: Rise of the Sea Dragon,WAMCR,87800.0,72200000.0,2013,134.0,Action,6.5,3944,72287800.0
The Counselor,Fox,17000000.0,54000000.0,2013,117.0,Crime,5.3,92096,71000000.0
The Call,TriS,51900000.0,16700000.0,2013,94.0,Crime,6.7,103780,68600000.0
The Call,TriS,51900000.0,16700000.0,2013,25.0,Documentary,7.9,12,68600000.0
The Call,TriS,51900000.0,16700000.0,2013,109.0,Thriller,6.6,5,68600000.0
The Grandmaster,Wein.,6600000.0,57500000.0,2013,130.0,Action,6.6,28781,64100000.0
Runner Runner,Fox,19300000.0,43400000.0,2013,88.0,Crime,5.6,58235,62700000.0
From Up on Poppy Hill,GK,1000000.0,60000000.0,2013,91.0,Animation,7.5,26531,61000000.0
Kick-Ass 2,Uni.,28800000.0,32000000.0,2013,103.0,Action,6.6,238832,60800000.0
A Haunted House,ORF,40000000.0,20100000.0,2013,86.0,Comedy,5.1,40308,60100000.0
Quartet,Wein.,18400000.0,41100000.0,2013,94.0,Comedy,6.8,17979,59500000.0
Dallas Buyers Club,Focus,27300000.0,27900000.0,2013,117.0,Biography,8.0,402462,55200000.0
The Face Reader,PM&E,516000.0,54100000.0,2013,140.0,Drama,6.9,1754,54616000.0
Delivery Man,BV,30700000.0,19300000.0,2013,105.0,Comedy,6.4,70706,50000000.0
The Berlin File,CJ,665000.0,48300000.0,2013,120.0,Action,6.6,5930,48965000.0
The Last Stand,LGF,12100000.0,36300000.0,2013,107.0,Action,6.4,126623,48400000.0
Texas Chainsaw 3D,LGF,34300000.0,12900000.0,2013,92.0,Horror,4.8,41784,47200000.0
The Big Wedding,LGF,21800000.0,24700000.0,2013,89.0,Comedy,5.6,44221,46500000.0
Parker,FD,17600000.0,28600000.0,2013,118.0,Action,6.2,105529,46200000.0
The World's End,Focus,26000000.0,20100000.0,2013,109.0,Action,7.0,235308,46100000.0
Grudge Match,WB,29800000.0,15100000.0,2013,113.0,Comedy,6.4,54080,44900000.0
Homefront,ORF,20200000.0,22900000.0,2013,100.0,Action,6.5,98549,43100000.0
Homefront,ORF,20200000.0,22900000.0,2013,111.0,Drama,7.7,17,43100000.0
Jobs,ORF,16100000.0,19800000.0,2013,128.0,Biography,5.9,88788,35900000.0
The Place Beyond the Pines,Focus,21400000.0,14100000.0,2013,140.0,Crime,7.3,226765,35500000.0
Inside Llewyn Davis,CBS,13200000.0,19700000.0,2013,104.0,Drama,7.5,123759,32900000.0
Mud,RAtt.,21600000.0,11000000.0,2013,130.0,Drama,7.4,156786,32600000.0
Mud,RAtt.,21600000.0,11000000.0,2013,105.0,Drama,6.5,41,32600000.0
Movie 43,Rela.,8800000.0,23600000.0,2013,94.0,Comedy,4.3,92980,32400000.0
Kevin Hart: Let Me Explain,LG/S,32200000.0,74000.0,2013,75.0,Comedy,6.8,7880,32274000.0
Spring Breakers,A24,14100000.0,17600000.0,2013,94.0,Comedy,5.3,126504,31700000.0
Don Jon,Rela.,24500000.0,6000000.0,2013,90.0,Comedy,6.6,216350,30500000.0
I Give It a Year,Magn.,34700.0,28200000.0,2013,97.0,Comedy,5.7,34091,28234700.0
Nebraska,Par.,17700000.0,10000000.0,2013,115.0,Adventure,7.7,105304,27700000.0
The Incredible Burt Wonderstone,WB (NL),22500000.0,4900000.0,2013,100.0,Adventure,5.9,67549,27400000.0
Mandela: Long Walk to Freedom,Wein.,8300000.0,19000000.0,2013,141.0,Biography,7.1,25027,27300000.0
Khumba,MNE,1000.0,27200000.0,2013,85.0,Adventure,5.7,4984,27201000.0
Dark Skies,W/Dim.,17400000.0,9000000.0,2013,97.0,Horror,6.3,65754,26400000.0
Enough Said,FoxS,17600000.0,7700000.0,2013,93.0,Comedy,7.0,55698,25300000.0
Trance,FoxS,2300000.0,21900000.0,2013,83.0,Horror,4.6,77,24200000.0
Trance,FoxS,2300000.0,21900000.0,2013,101.0,Crime,6.9,104951,24200000.0
Kon-Tiki,Wein.,1500000.0,21300000.0,2013,118.0,Adventure,7.2,41707,22800000.0
Baggage Claim,FoxS,21600000.0,887000.0,2013,96.0,Comedy,5.1,8296,22487000.0
Diana,EOne,335000.0,21400000.0,2013,113.0,Biography,5.5,17608,21735000.0
Diana,EOne,335000.0,21400000.0,2013,101.0,Mystery,7.0,23,21735000.0
The Great Beauty,Jan.,2900000.0,18500000.0,2013,141.0,Drama,7.8,72297,21400000.0
The Sapphires,Wein.,2500000.0,18000000.0,2013,103.0,Biography,7.0,12143,20500000.0
The Company You Keep,SPC,5100000.0,14500000.0,2013,125.0,Drama,6.4,29665,19600000.0
The Bling Ring,A24,5800000.0,13300000.0,2013,90.0,Biography,5.6,77726,19100000.0
Dead Man Down,FD,10900000.0,7200000.0,2013,118.0,Action,6.5,61238,18100000.0
Fruitvale Station,Wein.,16100000.0,1300000.0,2013,85.0,Biography,7.5,68187,17400000.0
Battle of the Year,SGem,8900000.0,7700000.0,2013,110.0,Drama,5.1,8769,16600000.0
Out of the Furnace,Rela.,11300000.0,4300000.0,2013,116.0,Crime,6.8,99037,15600000.0
Machete Kills,ORF,8000000.0,7000000.0,2013,107.0,Action,5.6,69968,15000000.0
Journey to the South Pacific,Imax,7600000.0,6500000.0,2013,40.0,Documentary,6.5,145,14100000.0
Paranoia,Rela.,7400000.0,6400000.0,2013,106.0,Drama,5.7,33149,13800000.0
Paranoia,Rela.,7400000.0,6400000.0,2013,87.0,Thriller,5.3,26,13800000.0
All Is Lost,RAtt.,6300000.0,7400000.0,2013,106.0,Action,6.9,70888,13700000.0
Stoker,FoxS,1700000.0,10400000.0,2013,99.0,Drama,6.8,97393,12100000.0
In the House,Cohen,390000.0,11500000.0,2013,105.0,Drama,7.4,27285,11890000.0
Haute Cuisine,Wein.,218000.0,11200000.0,2013,95.0,Biography,6.4,5478,11418000.0
Before Midnight,SPC,8100000.0,3100000.0,2013,109.0,Drama,7.9,123107,11200000.0
Only God Forgives,RTWC,779000.0,9900000.0,2013,90.0,Crime,5.7,100318,10679000.0
The Past,SPC,1300000.0,9300000.0,2013,130.0,Drama,7.8,41191,10600000.0
The Past,SPC,1300000.0,9300000.0,2013,120.0,Drama,7.4,54,10600000.0
Jerusalem,NGE,8000000.0,1300000.0,2013,44.0,Documentary,7.3,1056,9300000.0
The Fifth Estate,BV,3300000.0,5300000.0,2013,128.0,Biography,6.2,36392,8600000.0
Upside Down,MNE,105000.0,8000000.0,2013,109.0,Drama,6.4,66347,8105000.0
Upside Down,MNE,105000.0,8000000.0,2013,81.0,Drama,6.6,45,8105000.0
Metallica Through the Never,PH,3400000.0,4600000.0,2013,93.0,Music,7.2,15592,8000000.0
Pulling Strings,LGF,5800000.0,2000000.0,2013,111.0,Comedy,6.0,1644,7800000.0
Black Nativity,FoxS,7000000.0,436000.0,2013,93.0,Drama,4.6,1901,7436000.0
Blue Is the Warmest Color,IFC,2200000.0,5200000.0,2013,180.0,Drama,7.8,124409,7400000.0
Unfinished Song,Wein.,1700000.0,5300000.0,2013,90.0,Comedy,7.0,6709,7000000.0
The Angels' Share,IFC,347000.0,6700000.0,2013,101.0,Comedy,7.0,21686,7047000.0
The Sweeney,EOne,26700.0,6300000.0,2013,112.0,Action,6.1,18095,6326700.0
Populaire,Wein.,179000.0,5300000.0,2013,111.0,Comedy,6.9,10746,5479000.0
Fists of Legend,CJ,134000.0,5300000.0,2013,154.0,Action,6.9,966,5434000.0
Commitment,WGUSA,76500.0,4500000.0,2013,113.0,Action,6.8,2499,4576500.0
White Elephant,Strand,8900.0,4400000.0,2013,105.0,Drama,6.5,4389,4408900.0
You Will Be My Son,Cohen,285000.0,3600000.0,2013,102.0,Drama,6.9,963,3885000.0
Pieta,Drft.,22100.0,3600000.0,2013,104.0,Crime,7.2,11521,3622100.0
Mental,Da.,17700.0,3600000.0,2013,116.0,Comedy,6.2,4670,3617700.0
Capital,Cohen,102000.0,2400000.0,2013,114.0,Drama,6.5,4736,2502000.0
The East,FoxS,2300000.0,99700.0,2013,116.0,Adventure,6.8,46804,2399700.0
The Sorcerer and the White Snake,Magn.,18800.0,2100000.0,2013,100.0,Action,5.9,7691,2118800.0
Lovelace,RTWC,357000.0,1200000.0,2013,93.0,Biography,6.2,35957,1557000.0
Violeta Went to Heaven,KL,21500.0,1200000.0,2013,110.0,Biography,7.3,1877,1221500.0
Ain't Them Bodies Saints,IFC,397000.0,635000.0,2013,96.0,Crime,6.4,19464,1032000.0
The Monk,ATO,13500.0,794000.0,2013,101.0,Drama,5.8,3530,807500.0
The Monk,ATO,13500.0,794000.0,2013,93.0,Drama,7.2,33,807500.0
Salinger,Wein.,584000.0,67000.0,2013,120.0,Documentary,6.7,2314,651000.0
You Ain't Seen Nothin' Yet,KL,18900.0,488000.0,2013,115.0,Comedy,6.4,1266,506900.0
Shadow Dancer,Magn.,101000.0,319000.0,2013,101.0,Drama,6.2,11465,420000.0
Tai Chi Hero,WGUSA,35100.0,347000.0,2013,100.0,Action,6.2,3110,382100.0
A Bottle in the Gaza Sea,FM,5900.0,306000.0,2013,100.0,Drama,7.2,988,311900.0
